datetime,BASEL,BUDAPEST,DE,DRESDEN,DUSSELDORF,HEATHROW,KASSEL,LJUBLJANA,MAASTRICHT,MALMO,MONTELIMAR,MUENCHEN,OSLO,PERPIGNAN,ROMA,SONNBLICK,STOCKHOLM,TOURS
2005-08-01,0.66,0.56,,0.64,0.69,0.79,0.71,0.66,0.72,,0.49,0.68,0.79,0.71,0.7,1.0,,0.66
2005-08-02,0.95,0.52,,0.69,0.68,0.72,0.67,0.76,0.68,,0.78,0.81,0.71,0.5,0.63,0.97,,0.66
2005-08-03,0.79,0.7,,0.92,0.76,0.59,0.66,0.98,0.77,,0.54,0.93,0.8,0.4,0.76,0.99,,0.66
2005-08-04,0.65,0.87,,0.81,0.75,0.64,0.72,0.88,0.7,,0.44,0.67,0.62,0.35,0.68,1.0,,0.62
2005-08-05,0.66,0.81,,0.65,0.84,0.73,0.81,0.62,0.86,,0.39,0.58,0.58,0.24,0.51,0.97,,0.64
2005-08-06,0.69,0.63,,0.79,0.86,0.63,0.79,0.77,0.8,,0.44,0.73,0.8,0.34,0.56,0.97,,0.61
2005-08-07,0.7,0.65,,0.85,0.81,0.57,0.89,0.88,0.84,,0.5,0.72,0.75,0.42,0.67,0.98,,0.63
2005-08-08,0.69,0.68,,0.78,0.81,0.57,0.88,0.66,0.86,,0.42,0.8,0.8,0.39,0.75,0.93,,0.53
2005-08-09,0.63,0.53,,0.76,0.69,0.52,0.76,0.63,0.74,,0.46,0.67,0.75,0.69,0.66,0.93,,0.56
2005-08-10,0.67,0.55,,0.74,0.73,0.67,0.8,0.68,0.73,,0.58,0.66,0.66,0.87,0.72,0.9,,0.47
2005-08-11,0.67,0.59,,0.75,0.82,0.62,0.76,0.87,0.83,,0.85,0.59,0.79,0.63,0.69,0.98,,0.54
2005-08-12,0.68,0.61,,0.74,0.83,0.66,0.82,0.94,0.82,,0.54,0.59,0.63,0.42,0.72,1.0,,0.59
2005-08-13,0.72,0.54,,0.88,0.7,0.79,0.73,0.7,0.73,,0.49,0.68,0.53,0.44,0.74,0.9,,0.59
2005-08-14,0.82,0.53,,0.82,0.82,0.78,0.91,0.76,0.86,,0.56,0.73,0.52,0.44,0.68,1.0,,0.6
2005-08-15,0.9,0.76,,0.9,0.91,0.7,0.82,0.83,0.87,,0.52,0.87,0.73,0.43,0.69,1.0,,0.63
2005-08-16,0.79,0.8,,0.77,0.81,0.66,0.83,0.84,0.81,,0.57,0.96,0.47,0.44,0.6,1.0,,0.6
2005-08-17,0.7,0.82,,0.77,0.74,0.65,0.73,0.83,0.73,,0.52,0.85,0.56,0.62,0.59,1.0,,0.56
2005-08-18,0.68,0.57,,0.67,0.65,0.63,0.66,0.76,0.71,,0.62,0.77,0.75,0.62,0.64,0.95,,0.54
2005-08-19,0.72,0.66,,0.62,0.78,0.83,0.71,0.71,0.83,,0.58,0.75,0.66,0.5,0.68,0.97,,0.66
2005-08-20,0.85,0.64,,0.77,0.83,0.67,0.96,0.78,0.92,,0.49,0.88,0.65,0.49,0.78,1.0,,0.8
2005-08-21,0.94,0.71,,0.75,0.9,0.59,0.93,0.94,0.83,,0.8,0.92,0.61,0.52,0.7,1.0,,0.69
2005-08-22,0.9,0.89,,0.83,0.83,0.9,0.84,0.88,0.82,,0.71,0.98,0.77,0.44,0.76,1.0,,0.75
2005-08-23,0.78,0.86,,0.98,0.9,0.64,0.59,0.79,0.93,,0.6,0.97,0.88,0.48,0.78,1.0,,0.77
2005-08-24,0.79,0.82,,0.93,0.71,0.86,0.64,0.78,0.73,,0.63,0.81,0.75,0.43,0.8,1.0,,0.62
2005-08-25,0.84,0.71,,0.9,0.85,0.7,0.85,0.74,0.89,,0.57,0.72,0.86,0.5,0.78,0.97,,0.8
2005-08-26,0.76,0.74,,0.66,0.72,0.66,0.73,0.95,0.75,,0.65,0.69,0.69,0.59,0.74,1.0,,0.68
2005-08-27,0.75,0.7,,0.67,0.74,0.7,0.73,0.91,0.73,,0.78,0.73,0.65,0.66,0.74,1.0,,0.61
2005-08-28,0.72,0.86,,0.68,0.72,0.67,0.75,0.97,0.7,,0.68,0.71,0.69,0.55,0.82,1.0,,0.59
2005-08-29,0.75,0.77,,0.68,0.67,0.68,0.71,0.86,0.64,,0.6,0.76,0.57,0.66,0.67,0.89,,0.55
2005-08-30,0.75,0.7,,0.69,0.68,0.68,0.67,0.8,0.66,,0.58,0.74,0.51,0.7,0.68,0.84,,0.56
2005-08-31,0.71,0.7,,0.67,0.65,0.65,0.63,0.79,0.59,,0.59,0.8,0.66,0.73,0.71,0.95,,0.61
2005-09-01,0.73,0.61,,0.61,0.67,0.66,0.67,0.79,0.72,,0.58,0.7,0.69,0.71,0.72,0.88,,0.74
2005-09-02,0.78,0.5,,0.74,0.75,0.62,0.78,0.8,0.71,,0.62,0.74,0.89,0.64,0.73,0.97,,0.67
2005-09-03,0.78,0.54,,0.92,0.71,0.73,0.74,0.86,0.75,,0.63,0.8,0.67,0.84,0.75,0.91,,0.62
2005-09-04,0.78,0.57,,0.7,0.7,0.7,0.64,0.8,0.66,,0.74,0.72,0.78,0.82,0.75,0.97,,0.64
2005-09-05,0.71,0.58,,0.62,0.57,0.8,0.62,0.77,0.57,,0.9,0.72,0.73,0.86,0.78,0.58,,0.85
2005-09-06,0.69,0.61,,0.56,0.64,0.77,0.69,0.7,0.74,,0.94,0.7,0.76,0.82,0.7,0.71,,0.76
2005-09-07,0.7,0.59,,0.55,0.75,0.7,0.68,0.73,0.74,,0.82,0.61,0.85,0.83,0.8,0.67,,0.71
2005-09-08,0.66,0.65,,0.59,0.7,0.71,0.7,0.75,0.69,,0.95,0.59,0.65,0.86,0.69,0.89,,0.65
2005-09-09,0.82,0.6,,0.72,0.79,0.82,0.68,0.85,0.83,,0.8,0.67,0.54,0.81,0.65,0.97,,0.73
2005-09-10,0.82,0.67,,0.82,0.85,0.88,0.78,0.84,0.84,,0.9,0.86,0.55,0.69,0.79,0.92,,0.8
2005-09-11,0.85,0.79,,0.91,0.9,0.9,0.96,0.79,0.94,,0.86,0.85,0.7,0.59,0.78,0.97,,0.71
2005-09-12,0.82,0.71,,0.98,0.81,0.75,0.93,0.73,0.82,,0.8,0.9,0.62,0.59,0.76,0.87,,0.85
2005-09-13,0.9,0.7,,0.8,0.78,0.75,0.76,0.77,0.78,,0.73,0.91,0.8,0.6,0.75,0.96,,0.76
2005-09-14,0.82,0.69,,0.78,0.86,0.74,0.84,0.8,0.87,,0.72,0.87,0.62,0.55,0.72,0.98,,0.72
2005-09-15,0.79,0.67,,0.85,0.89,0.88,0.89,0.76,0.9,,0.68,0.74,0.59,0.5,0.65,0.86,,0.76
2005-09-16,0.78,0.63,,0.97,0.77,0.71,0.85,0.73,0.8,,0.66,0.73,0.62,0.53,0.84,0.85,,0.81
2005-09-17,0.81,0.77,,0.93,0.75,0.63,0.76,0.96,0.74,,0.63,0.87,0.56,0.54,0.85,0.96,,0.65
2005-09-18,0.73,0.6,,0.77,0.74,0.77,0.75,0.96,0.74,,0.68,0.76,0.82,0.38,0.79,0.93,,0.6
2005-09-19,0.78,0.75,,0.7,0.7,0.71,0.7,0.94,0.68,,0.72,0.71,0.72,0.41,0.82,0.96,,0.56
2005-09-20,0.76,0.94,,0.71,0.73,0.76,0.73,0.91,0.69,,0.59,0.74,0.72,0.35,0.77,0.98,,0.65
2005-09-21,0.76,0.8,,0.73,0.73,0.79,0.74,0.85,0.69,,0.6,0.73,0.67,0.47,0.82,1.0,,0.64
2005-09-22,0.75,0.61,,0.72,0.72,0.77,0.69,0.92,0.64,,0.72,0.79,0.81,0.69,0.82,0.92,,0.61
2005-09-23,0.76,0.66,,0.71,0.74,0.81,0.79,0.83,0.67,,0.77,0.78,0.82,0.8,0.74,0.91,,0.62
2005-09-24,0.76,0.69,,0.73,0.8,0.7,0.8,0.84,0.79,,0.76,0.71,0.61,0.69,0.77,0.99,,0.86
2005-09-25,0.76,0.74,,0.7,0.81,0.72,0.78,0.85,0.78,,0.79,0.76,0.77,0.8,0.78,0.83,,0.82
2005-09-26,0.81,0.78,,0.86,0.76,0.76,0.81,0.83,0.8,,0.8,0.77,0.84,0.67,0.74,0.89,,0.74
2005-09-27,0.85,0.76,,0.74,0.75,0.72,0.82,0.88,0.78,,0.86,0.9,0.85,0.8,0.78,0.97,,0.79
2005-09-28,0.79,0.78,,0.85,0.74,0.72,0.82,0.88,0.76,,0.74,0.8,0.76,0.64,0.8,0.96,,0.75
2005-09-29,0.76,0.8,,0.89,0.82,0.68,0.88,0.99,0.75,,0.62,0.85,0.85,0.55,0.8,0.97,,0.71
2005-09-30,0.77,0.7,,0.88,0.81,0.89,0.77,0.74,0.81,,0.6,0.72,0.84,0.46,0.72,0.9,,0.74
2005-10-01,0.9,0.73,,0.85,0.88,0.71,0.95,0.77,0.85,,0.71,0.8,0.9,0.51,0.56,0.86,,0.8
2005-10-02,0.92,0.85,,0.98,0.85,0.66,0.95,0.9,0.85,,0.66,0.97,0.85,0.54,0.84,0.96,,0.82
2005-10-03,0.94,0.82,,0.97,0.91,0.76,0.89,0.98,0.9,,0.65,0.95,0.76,0.55,0.94,0.94,,0.76
2005-10-04,0.95,0.74,,0.85,0.89,0.72,0.81,0.97,0.91,,0.77,0.91,0.72,0.59,0.74,0.97,,0.73
2005-10-05,0.89,0.65,,0.9,0.84,0.86,0.82,0.97,0.92,,0.72,0.85,0.85,0.74,0.79,0.97,,0.83
2005-10-06,0.92,0.62,,0.9,0.85,0.87,0.81,0.98,0.91,,0.72,0.81,0.83,0.72,0.84,0.96,,0.87
2005-10-07,0.85,0.7,,0.68,0.82,0.8,0.79,0.95,0.9,,0.75,0.79,0.87,0.83,0.94,0.96,,0.84
2005-10-08,0.83,0.7,,0.59,0.81,0.83,0.87,0.86,0.88,,0.82,0.92,0.87,0.84,0.95,0.92,,0.74
2005-10-09,0.79,0.67,,0.64,0.83,0.76,0.95,0.82,0.85,,0.79,0.86,0.76,0.82,0.48,0.97,,0.72
2005-10-10,0.86,0.69,,0.73,0.74,0.76,0.91,0.81,0.7,,0.75,0.84,0.76,0.89,0.82,0.57,,0.67
2005-10-11,0.85,0.73,,0.57,0.72,0.76,0.81,0.79,0.71,,0.66,0.88,0.82,0.84,0.76,0.82,,0.66
2005-10-12,0.8,0.68,,0.68,0.68,0.88,0.79,0.81,0.68,,0.54,0.79,0.8,0.87,0.8,0.44,,0.7
2005-10-13,0.79,0.69,,0.7,0.7,0.87,0.87,0.78,0.78,,0.68,0.82,0.84,0.94,0.8,0.6,,0.78
2005-10-14,0.78,0.76,,0.77,0.8,0.81,0.9,0.83,0.82,,0.78,0.82,0.56,0.94,0.82,0.58,,0.69
2005-10-15,0.82,0.76,,0.81,0.77,0.79,0.88,0.84,0.77,,0.91,0.83,0.61,0.88,0.78,0.47,,0.75
2005-10-16,0.86,0.6,,0.8,0.74,0.84,0.7,0.85,0.72,,0.9,0.81,0.65,0.93,0.76,0.74,,0.8
2005-10-17,0.79,0.59,,0.87,0.71,0.91,0.73,0.68,0.67,,0.86,0.71,0.77,0.92,0.89,0.4,,0.76
2005-10-18,0.75,0.68,,0.82,0.61,0.78,0.77,0.79,0.63,,0.83,0.72,0.85,0.94,0.74,0.28,,0.89
2005-10-19,0.88,0.64,,0.68,0.78,0.88,0.78,0.8,0.84,,0.95,0.83,0.91,0.9,0.86,0.24,,0.88
2005-10-20,0.87,0.67,,0.73,0.81,0.77,0.78,0.97,0.79,,0.87,0.86,0.89,0.88,0.92,0.91,,0.91
2005-10-21,0.84,0.89,,0.79,0.87,0.77,0.92,0.88,0.85,,0.96,0.82,0.87,0.87,0.92,0.96,,0.91
2005-10-22,0.89,0.91,,0.72,0.89,0.8,0.89,0.83,0.92,,0.89,0.62,0.87,0.86,0.92,0.91,,0.84
2005-10-23,0.88,0.92,,0.85,0.91,0.85,0.87,0.84,0.86,,0.86,0.79,0.8,0.76,0.83,0.85,,0.83
2005-10-24,0.87,0.71,,0.94,0.9,0.92,0.94,0.91,0.9,,0.86,0.8,0.69,0.78,0.8,0.72,,0.85
2005-10-25,0.7,0.74,,0.72,0.83,0.75,0.85,0.8,0.8,,0.88,0.62,0.84,0.88,0.82,0.34,,0.8
2005-10-26,0.7,0.65,,0.71,0.81,0.86,0.78,0.77,0.84,,0.89,0.66,0.81,0.8,0.84,0.76,,0.73
2005-10-27,0.79,0.62,,0.85,0.75,0.75,0.92,0.82,0.69,,0.84,0.81,0.83,0.73,0.87,0.61,,0.68
2005-10-28,0.77,0.63,,0.71,0.7,0.83,0.84,0.91,0.69,,0.83,0.92,0.9,0.72,0.74,0.54,,0.78
2005-10-29,0.76,0.55,,0.62,0.69,0.86,0.86,0.84,0.7,,0.86,0.94,0.93,0.74,0.72,0.41,,0.79
2005-10-30,0.73,0.65,,0.66,0.67,0.77,0.84,0.79,0.64,,0.84,0.94,0.93,0.76,0.73,0.24,,0.74
2005-10-31,0.74,0.71,,0.73,0.64,0.88,0.79,0.91,0.69,,0.78,0.93,0.93,0.84,0.81,0.41,,0.89
2005-11-01,0.82,0.71,,0.76,0.77,0.76,0.9,0.97,0.77,,0.86,0.97,0.88,0.74,0.95,0.5,,0.79
2005-11-02,0.83,0.69,,0.91,0.86,0.91,0.95,0.94,0.85,,0.88,0.86,0.85,0.87,0.85,0.55,,0.77
2005-11-03,0.8,0.71,,0.89,0.75,0.75,0.89,0.88,0.73,,0.87,0.85,0.9,0.86,0.82,0.85,,0.79
2005-11-04,0.87,0.7,,0.88,0.85,0.73,0.94,0.8,0.86,,0.84,0.92,0.87,0.7,0.86,0.77,,0.88
2005-11-05,0.82,0.76,,0.91,0.85,0.82,0.85,0.79,0.86,,0.72,0.94,0.88,0.56,0.94,0.81,,0.82
2005-11-06,0.84,0.76,,0.88,0.8,0.85,0.91,0.94,0.79,,0.75,0.9,0.9,0.54,0.94,0.96,,0.81
2005-11-07,0.81,0.73,,0.83,0.88,0.79,0.93,0.97,0.87,,0.8,0.8,0.84,0.72,0.93,0.95,,0.93
2005-11-08,0.8,0.74,,0.82,0.76,0.79,0.83,0.87,0.71,,0.83,0.87,0.86,0.72,0.84,0.51,,0.76
2005-11-09,0.88,0.83,,0.82,0.75,0.8,0.81,0.92,0.8,,0.9,0.9,0.85,0.71,0.86,0.78,,0.87
2005-11-10,0.9,0.82,,0.95,0.82,0.86,0.78,0.98,0.86,,0.78,0.92,0.84,0.58,0.8,0.64,,0.84
2005-11-11,0.88,0.81,,0.76,0.86,0.81,0.92,0.97,0.88,,0.81,0.86,0.85,0.74,0.82,0.32,,0.87
2005-11-12,0.86,0.85,,0.84,0.78,0.79,0.85,0.98,0.85,,0.91,0.8,0.73,0.73,0.8,0.34,,0.92
2005-11-13,0.9,0.79,,0.89,0.85,0.88,0.9,0.95,0.87,,0.83,0.95,0.67,0.93,0.82,0.45,,0.92
2005-11-14,0.83,0.77,,0.89,0.98,0.86,0.94,0.96,0.99,,0.84,0.88,0.71,0.93,0.83,0.26,,0.9
2005-11-15,0.86,0.88,,0.88,0.94,0.84,0.94,0.93,0.97,,0.83,0.8,0.47,0.92,0.8,0.81,,0.88
2005-11-16,0.88,0.88,,0.95,0.9,0.79,0.92,0.83,0.92,,0.84,0.81,0.59,0.68,0.92,0.96,,0.9
2005-11-17,0.82,0.64,,0.96,0.88,0.79,0.9,0.8,0.92,,0.68,0.73,0.63,0.6,0.86,0.9,,0.82
2005-11-18,0.81,0.69,,0.95,0.9,0.84,0.92,0.94,0.89,,0.7,0.92,0.56,0.69,0.78,0.9,,0.85
2005-11-19,0.9,0.62,,0.98,0.98,0.89,0.91,0.78,0.99,,0.74,0.87,0.67,0.8,0.62,0.87,,0.92
2005-11-20,0.84,0.69,,0.98,0.93,0.9,0.93,0.76,0.96,,0.78,0.77,0.7,0.71,0.66,0.86,,0.9
2005-11-21,0.8,0.87,,0.98,0.93,0.88,0.86,0.86,0.98,,0.79,0.97,0.88,0.74,0.67,0.9,,0.89
2005-11-22,0.68,0.78,,0.98,0.92,0.94,0.9,0.9,0.94,,0.66,0.89,0.88,0.61,0.72,0.88,,0.75
2005-11-23,0.67,0.64,,0.98,0.88,0.94,0.88,0.69,0.96,,0.69,0.79,0.95,0.56,0.58,0.87,,0.75
2005-11-24,0.66,0.83,,0.83,0.95,0.86,0.95,0.89,0.95,,0.61,0.79,0.93,0.51,0.76,0.89,,0.93
2005-11-25,0.78,0.87,,0.73,0.86,0.74,0.87,0.94,0.83,,0.89,0.76,0.83,0.74,0.79,0.9,,0.88
2005-11-26,0.77,0.85,,0.72,0.93,0.85,0.73,0.99,0.96,,0.93,0.77,0.78,0.79,0.8,0.91,,0.94
2005-11-27,0.81,0.81,,0.94,0.97,0.87,0.85,0.98,0.95,,0.91,0.69,0.83,0.71,0.76,0.92,,0.93
2005-11-28,0.8,0.78,,0.86,0.95,0.82,0.95,0.96,0.94,,0.91,0.7,0.85,0.73,0.74,0.9,,0.94
2005-11-29,0.96,0.89,,0.85,0.91,0.84,0.93,0.98,0.92,,0.94,0.75,0.86,0.66,0.85,0.91,,0.94
2005-11-30,0.92,0.89,,0.79,0.85,0.87,0.9,0.97,0.85,,0.78,0.82,0.77,0.6,0.88,0.94,,0.98
2005-12-01,0.83,0.7,,0.76,0.75,0.92,0.85,0.88,0.74,,0.74,0.88,0.9,0.82,0.85,0.92,,0.87
2005-12-02,0.8,0.86,,0.81,0.68,0.85,0.76,0.9,0.73,,0.88,0.82,0.88,0.62,0.78,0.67,,0.79
2005-12-03,0.81,0.87,,0.88,0.77,0.83,0.78,0.99,0.79,,0.93,0.88,0.8,0.67,0.9,0.99,,0.88
2005-12-04,0.6,0.81,,0.94,0.86,0.87,0.93,0.99,0.89,,0.87,0.8,0.83,0.7,0.8,0.98,,0.91
2005-12-05,0.76,0.88,,0.87,0.88,0.85,0.94,0.99,0.89,,0.94,0.81,0.84,0.68,0.8,0.99,,0.91
2005-12-06,0.87,0.9,,0.95,0.84,0.91,0.92,0.97,0.91,,0.91,0.91,0.86,0.63,0.81,0.98,,0.9
2005-12-07,0.86,0.72,,0.92,0.9,0.88,0.96,0.99,0.92,,0.87,0.84,0.84,0.57,0.74,0.97,,0.94
2005-12-08,0.92,0.72,,0.94,0.86,0.92,0.95,0.98,0.89,,0.94,0.77,0.82,0.67,0.66,0.92,,0.9
2005-12-09,0.93,0.75,,0.98,0.78,0.96,0.91,0.94,0.91,,0.73,0.89,0.92,0.58,0.86,0.95,,0.86
2005-12-10,0.81,0.73,,0.99,0.89,0.91,1.0,0.62,0.97,,0.68,0.81,0.96,0.6,0.64,0.55,,0.82
2005-12-11,0.94,0.74,,0.91,0.78,0.95,0.97,0.63,0.89,,0.7,0.83,0.93,0.72,0.74,0.4,,0.7
2005-12-12,0.9,0.88,,0.98,0.88,0.87,0.97,0.86,0.95,,0.69,0.85,0.61,0.61,0.8,0.93,,0.84
2005-12-13,0.88,0.83,,0.98,0.89,0.8,0.93,0.94,0.86,,0.71,0.91,0.78,0.55,0.88,0.98,,0.75
2005-12-14,0.74,0.77,,0.98,0.91,0.83,0.94,0.91,0.93,,0.68,0.83,0.88,0.54,0.8,0.61,,0.82
2005-12-15,0.8,0.76,,0.93,0.9,0.78,0.86,0.85,0.93,,0.73,0.74,0.75,0.5,0.91,0.68,,0.91
2005-12-16,0.76,0.76,,0.86,0.85,0.67,0.85,0.88,0.9,,0.76,0.83,0.64,0.5,0.84,0.98,,0.88
2005-12-17,0.79,0.66,,0.95,0.89,0.58,0.87,0.78,0.94,,0.59,0.81,0.63,0.56,0.86,0.91,,0.72
2005-12-18,0.75,0.67,,0.97,0.91,0.69,0.87,0.51,0.93,,0.66,0.82,0.76,0.4,0.54,0.9,,0.82
2005-12-19,0.78,0.77,,0.94,0.93,0.86,0.93,0.63,0.97,,0.67,0.76,0.92,0.5,0.55,0.94,,0.8
2005-12-20,0.87,0.81,,0.97,0.94,0.82,0.89,0.69,0.95,,0.78,0.82,0.93,0.65,0.7,0.95,,0.98
2005-12-21,0.79,0.69,,0.97,0.89,0.86,0.93,0.84,0.89,,0.77,0.86,0.96,0.74,0.82,0.69,,0.98
2005-12-22,0.76,0.76,,0.95,0.96,0.8,0.98,0.96,0.97,,0.76,0.89,0.93,0.81,0.74,0.87,,0.91
2005-12-23,0.84,0.77,,0.97,0.9,0.76,0.96,0.92,0.9,,0.82,0.95,1.0,0.82,0.76,0.96,,0.97
2005-12-24,0.92,0.8,,0.91,0.91,0.89,0.88,0.8,0.94,,0.83,0.88,0.76,0.88,0.79,0.77,,0.94
2005-12-25,0.86,0.72,,0.92,0.93,0.85,0.88,0.92,0.94,,0.82,0.9,0.52,0.74,0.9,0.59,,0.93
2005-12-26,0.85,0.81,,0.89,0.89,0.82,0.88,0.99,0.94,,0.72,0.87,0.61,0.68,0.82,0.86,,0.9
2005-12-27,0.82,0.82,,0.9,0.87,0.84,0.9,0.98,0.95,,0.69,0.88,0.72,0.64,0.8,0.97,,0.86
2005-12-28,0.83,0.95,,0.97,0.85,0.82,0.88,0.96,0.92,,0.73,0.87,0.76,0.49,0.64,0.99,,0.91
2005-12-29,0.81,0.72,,0.9,0.91,0.8,0.84,0.97,0.9,,0.74,0.79,0.77,0.57,0.67,0.97,,0.93
2005-12-30,0.86,0.83,,0.81,0.83,0.89,0.86,0.94,0.79,,0.8,0.73,0.86,0.82,0.68,0.83,,0.9
2005-12-31,0.9,0.83,,0.87,0.89,0.84,0.94,0.91,0.87,,0.91,0.83,0.84,0.72,0.94,0.95,,0.88
2006-01-01,0.77,0.9,,0.94,0.83,0.82,0.93,0.99,0.86,,0.94,0.87,0.84,0.58,0.94,0.98,,0.91
2006-01-02,0.93,0.92,,0.99,0.94,0.86,1.0,0.99,0.98,,0.8,0.98,0.88,0.66,0.92,0.97,,0.87
2006-01-03,0.9,0.93,,0.98,0.92,0.91,0.88,0.93,0.98,,0.62,0.92,0.95,0.49,0.87,0.97,,0.91
2006-01-04,0.88,0.86,,0.98,0.86,0.86,0.93,0.86,0.88,,0.76,0.89,0.9,0.57,0.83,0.96,,0.93
2006-01-05,0.71,0.8,,0.97,0.81,0.81,0.87,0.96,0.86,,0.87,0.84,0.87,0.77,0.76,0.97,,0.88
2006-01-06,0.79,0.87,,0.98,0.84,0.81,0.9,0.98,0.87,,0.97,0.88,0.85,0.84,0.76,0.99,,0.91
2006-01-07,0.81,0.72,,0.96,0.77,0.91,0.91,0.92,0.89,,0.92,0.9,0.86,0.92,0.78,0.96,,0.96
2006-01-08,0.8,0.57,,0.77,0.71,0.9,0.88,0.75,0.86,,0.96,0.91,0.89,0.87,0.74,0.95,,0.98
2006-01-09,0.84,0.54,,0.6,0.76,0.91,0.92,0.79,0.84,,0.98,0.91,0.89,0.86,0.74,0.63,,0.96
2006-01-10,0.86,0.57,,0.74,0.8,0.84,0.96,0.89,0.73,,0.87,0.86,0.95,0.87,0.72,0.66,,0.96
2006-01-11,0.81,0.73,,0.78,0.82,0.81,0.94,0.89,0.88,,0.93,0.84,0.92,0.79,0.74,0.4,,0.98
2006-01-12,0.8,0.91,,0.97,0.9,0.86,0.96,0.87,0.94,,0.79,0.79,0.83,0.71,0.73,0.46,,0.96
2006-01-13,0.83,0.85,,0.93,0.81,0.79,0.85,0.89,0.89,,0.87,0.84,0.84,0.9,0.66,0.29,,0.88
2006-01-14,0.84,0.89,,0.8,0.69,0.87,0.84,0.77,0.7,,0.86,0.92,0.91,0.89,0.74,0.4,,0.83
2006-01-15,0.81,0.75,,0.8,0.77,0.9,0.9,0.75,0.79,,0.77,0.87,0.96,0.8,0.67,0.55,,0.83
2006-01-16,0.8,0.74,,0.78,0.69,0.9,0.82,0.72,0.74,,0.87,0.82,0.89,0.88,0.78,0.73,,0.86
2006-01-17,0.87,0.83,,0.82,0.91,0.89,0.93,0.86,0.93,,0.96,0.89,0.9,0.88,0.73,0.96,,0.95
2006-01-18,0.87,0.83,,0.98,0.9,0.9,0.86,0.92,0.96,,0.82,0.89,0.84,0.66,0.84,0.96,,0.94
2006-01-19,0.9,0.67,,0.9,0.91,0.88,0.97,0.96,0.92,,0.72,0.81,0.87,0.68,0.56,0.61,,0.93
2006-01-20,0.79,0.69,,0.97,0.9,0.78,0.98,0.89,0.9,,0.81,0.78,0.88,0.81,0.58,0.75,,0.87
2006-01-21,0.78,0.74,,0.96,0.85,0.82,0.86,0.75,0.89,,0.65,0.79,0.84,0.63,0.75,0.98,,0.94
2006-01-22,0.89,0.71,,0.89,0.85,0.83,0.84,0.81,0.86,,0.64,0.89,0.89,0.48,0.69,0.99,,0.87
2006-01-23,0.72,0.49,,0.77,0.64,0.78,0.75,0.53,0.68,,0.68,0.71,0.89,0.57,0.56,0.98,,0.82
2006-01-24,0.71,0.59,,0.7,0.49,0.79,0.79,0.57,0.65,,0.8,0.72,0.88,0.73,0.54,0.54,,0.8
2006-01-25,0.78,0.64,,0.6,0.81,0.85,0.76,0.72,0.82,,0.78,0.75,0.72,0.74,0.64,0.41,,0.85
2006-01-26,0.9,0.65,,0.71,0.74,0.72,0.82,0.77,0.74,,0.72,0.74,0.8,0.69,0.79,0.77,,0.79
2006-01-27,0.93,0.56,,0.64,0.75,0.7,0.78,0.79,0.76,,0.88,0.73,0.87,0.75,0.77,1.0,,0.79
2006-01-28,0.89,0.53,,0.65,0.7,0.65,0.68,0.86,0.71,,0.9,0.73,0.89,0.9,0.75,1.0,,0.87
2006-01-29,0.87,0.66,,0.79,0.61,0.7,0.69,0.97,0.66,,0.82,0.74,0.92,0.94,0.84,0.96,,0.77
2006-01-30,0.85,0.8,,0.86,0.76,0.72,0.88,0.98,0.76,,0.7,0.75,0.89,0.82,0.75,0.66,,0.7
2006-01-31,0.85,0.79,,0.98,0.85,0.8,0.92,0.99,0.91,,0.66,0.8,0.78,0.68,0.59,0.33,,0.81
2006-02-01,0.86,0.83,,0.91,0.89,0.84,0.96,0.93,0.96,,0.68,0.86,0.84,0.65,0.64,0.19,,0.98
2006-02-02,0.93,0.82,,0.95,0.95,0.79,0.93,0.97,0.96,,0.83,0.78,0.86,0.78,0.68,0.39,,0.98
2006-02-03,0.95,0.77,,0.99,0.92,0.82,0.98,0.92,0.96,,0.81,0.83,0.72,0.83,0.81,0.25,,0.91
2006-02-04,0.88,0.76,,0.98,0.97,0.81,0.92,0.87,0.99,,0.72,0.9,0.74,0.66,0.76,0.62,,0.85
2006-02-05,0.77,0.7,,0.87,0.96,0.9,0.92,0.62,0.99,,0.67,0.85,0.89,0.54,0.64,0.77,,0.89
2006-02-06,0.75,0.62,,0.83,0.97,0.76,0.97,0.65,0.96,,0.73,0.83,0.92,0.5,0.52,0.94,,0.91
2006-02-07,0.78,0.73,,0.99,0.9,0.75,0.96,0.78,0.88,,0.65,0.91,0.9,0.54,0.5,0.97,,0.88
2006-02-08,0.76,0.88,,0.9,0.87,0.75,0.91,0.77,0.89,,0.62,0.81,0.9,0.61,0.78,0.97,,0.87
2006-02-09,0.8,0.87,,0.91,0.83,0.65,0.85,0.9,0.88,,0.7,0.8,0.78,0.56,0.76,0.95,,0.83
2006-02-10,0.72,0.84,,0.99,0.84,0.66,0.88,0.83,0.87,,0.54,0.87,0.69,0.47,0.73,0.93,,0.8
2006-02-11,0.8,0.76,,0.98,0.87,0.76,0.83,0.59,0.91,,0.66,0.88,0.82,0.6,0.6,0.92,,0.78
2006-02-12,0.79,0.69,,0.93,0.8,0.91,0.9,0.67,0.85,,0.6,0.82,0.84,0.48,0.7,0.68,,0.76
2006-02-13,0.73,0.69,,0.79,0.72,0.87,0.81,0.72,0.8,,0.65,0.75,0.83,0.56,0.62,0.8,,0.78
2006-02-14,0.72,0.69,,0.79,0.78,0.75,0.85,0.76,0.86,,0.75,0.76,0.91,0.77,0.61,0.75,,0.92
